Time,Point_R1_C1,Point_R1_C2,Point_R1_C3,Point_R2_C1,Point_R2_C2,Point_R2_C3,Point_R3_C1,Point_R3_C2,Point_R3_C3
2025-07-26 03:00:00,27.6249378621651,27.641000362928,27.8424289439239,27.5578003589762,27.5582503589976,27.5620003591757,27.509350356675,27.5072503565752,27.4782503551978
2025-07-26 06:00:00,27.8251878716765,27.850000372855,28.1541432444439,27.6993003656971,27.7030003658729,27.7615003686515,27.5933503606648,27.59325036066,27.5865003603394
2025-07-26 09:00:00,27.7280628670633,27.7320003672503,27.7695717976063,27.6432003630325,27.6382503627974,27.6380003627855,27.5243003573851,27.5235003573471,27.5287503575964
2025-07-26 12:00:00,27.6445628630972,27.6480003632605,27.546714644164,27.5674503594346,27.5617503591639,27.5342503578577,27.5043503564375,27.5082503566227,27.4707503548416
2025-07-26 15:00:00,27.5863753603335,27.5550003588432,27.4611432115281,27.4984503561573,27.4830003554234,27.4475003537373,27.414250352158,27.4110003520036,27.3937503511843
2025-07-26 18:00:00,27.5797503600188,27.5210003572283,27.3851432079183,27.5046503564517,27.4900003557559,27.4342503531079,27.3921503511083,27.390250351018,27.3760003503412
2025-07-26 21:00:00,27.5672503594251,27.5040003564209,27.3192860619331,27.5115503567795,27.501750356314,27.4262503527279,27.3967003513244,27.3997503514693,27.3710003501037
2025-07-27 00:00:00,27.5728128596893,27.5090003566584,27.3408574915291,27.5146503569267,27.5090003566584,27.4205003524548,27.4156503522245,27.4180003523361,27.3825003506499
2025-07-27 03:00:00,27.7360628674433,27.6890003652079,27.649000363308,27.649400363327,27.6485003632843,27.5817503601138,27.5224503572972,27.5270003575133,27.4975003561121
2025-07-27 06:00:00,27.8242503716319,27.7920003701001,27.7661432260149,27.7234503668442,27.7252503669297,27.6417503629636,27.5700503595581,27.5760003598407,27.5410003581783
2025-07-27 09:00:00,27.7558128683813,27.7610003686277,27.6357146483913,27.6651503640751,27.6710003643529,27.6077503613487,27.5044003564399,27.5135003568721,27.4705003548297
2025-07-27 12:00:00,27.5445003583445,27.5180003570858,27.345714634617,27.4387503533217,27.4332503530604,27.3262503479782,27.2571003446938,27.2660003451165,27.2215003430028
2025-07-27 15:00:00,27.4873128556283,27.448000353761,27.294571775045,27.3917003510869,27.3775003504124,27.2940003464464,27.2123003425659,27.2202503429435,27.2000003419816
2025-07-27 18:00:00,27.4308128529447,27.4150003521936,27.269000345259,27.3758003503317,27.35450034932,27.2807503458171,27.1625003402005,27.1662503403786,27.1742503407586
2025-07-27 21:00:00,27.3758128503323,27.3890003509587,27.235428915093,27.3630003497237,27.3460003489163,27.2502503443684,27.1682003404712,27.1677503404499,27.1717503406398
2025-07-28 00:00:00,27.4277503527992,27.450000353856,27.3561432065409,27.4230003525736,27.4135003521224,27.3120003473014,27.2480003442615,27.2497503443446,27.2420003439765
2025-07-28 03:00:00,27.7700003690552,27.832000372,27.8994289466313,27.7117503662885,27.7210003667278,27.6385003628093,27.4943003559601,27.501750356314,27.5072503565752
2025-07-28 06:00:00,27.7840628697231,27.8610003733775,28.0320003814995,27.7430003677728,27.7597503685683,27.6787503647211,27.5604503591021,27.5747503597813,27.5462503584276
2025-07-28 09:00:00,27.6607503638661,27.7400003676303,27.7430003677728,27.6265503622417,27.6420003629755,27.5787503599713,27.4919003558462,27.5147503569315,27.4652503545803
2025-07-28 12:00:00,27.2601253448374,27.3240003478713,27.255000344594,27.2362503437034,27.2405003439053,27.1042503374338,27.1634503402456,27.1935003416729,27.0925003368757
2025-07-28 15:00:00,27.1353128389092,27.1730003406992,27.1767146265899,27.1253003384336,27.1250003384193,27.0167503332777,27.0744503360183,27.0980003371369,27.0330003340496
2025-07-28 18:00:00,27.0435628345513,27.0770003361395,27.1218574811272,27.0308003339451,27.0265003337408,26.9702503310691,26.9698003310477,26.978500331461,26.9847503317578
2025-07-28 21:00:00,26.9580003304873,27.0160003332421,27.0587146209852,26.9519003301975,26.9495003300835,26.9035003278987,26.8816003268585,26.8800003267825,26.9192503286467
2025-07-29 00:00:00,26.9802503315441,27.046000334667,27.0567146208902,26.9603503305989,26.9640003307723,26.8887503271981,26.8924003273714,26.8905003272812,26.9157503284805
2025-07-29 03:00:00,27.0695003357832,27.1420003392268,27.1981431990363,27.0382503342989,27.0452503346314,26.9365003294661,26.9688503310026,26.9667503309029,26.9650003308197
2025-07-29 06:00:00,27.0256878337022,27.1110003377544,27.1861431984663,27.0050003327196,27.0165003332659,26.9190003286349,26.9298003291478,26.926750329003,26.9197503286705
